ID	age	sex	n_babies	observer	year	pop_size	weight
567	8	f	2	4	2004	154	7.022433309929837
568	4	f	0	12	2004	154	6.458259914758598
571	4	f	1	1	2004	154	3.26418556636959
577	1	f	0	16	2004	154	3.7830153185968936
581	13	m	2	9	2004	154	9.099617691486012
582	10	m	1	9	2004	154	9.004171728105746
585	4	f	1	11	2004	154	NA
592	0	f	0	18	2004	154	4.514959722544039
593	14	f	0	17	2004	154	9.253021227343774
595	6	f	0	5	2004	154	7.018977391724092
600	2	m	0	13	2004	154	NA
603	11	m	1	18	2004	154	8.271424817654351
604	1	m	2	14	2004	154	3.9368871135028365
605	4	m	0	12	2004	154	3.9471278360581596
609	11	m	0	9	2004	154	9.705076074653947
614	7	m	2	12	2004	154	NA
620	3	m	0	3	2004	154	6.280155325051505
630	1	m	1	10	2004	154	3.695089191086574
631	2	f	2	4	2004	154	5.567999069002262
633	8	f	0	19	2004	154	7.250178152078023
639	3	f	0	4	2004	154	5.388822499869838
640	1	m	0	14	2004	154	4.398133112697975
643	5	m	0	19	2004	154	5.98156530591286
650	0	m	0	12	2004	154	4.3354088421972445
651	5	f	1	9	2004	154	5.646001808703009
655	6	m	0	17	2004	154	5.744058032228559
658	1	m	2	4	2004	154	4.2332902932684116
668	2	m	2	8	2004	154	4.240830730469141
669	4	m	1	12	2004	154	5.730679054901442
671	1	m	1	6	2004	154	NA
675	3	m	2	6	2004	154	5.969236989179045
676	6	f	0	3	2004	154	NA
680	1	f	0	14	2004	154	4.804315648199919
687	12	m	2	14	2004	154	11.35911448131513
693	10	f	2	5	2004	154	9.00439019251416
700	0	m	0	9	2004	154	4.727569915441698
703	8	f	2	13	2004	154	6.943304218374568
709	4	m	1	13	2004	154	5.221364307536499
710	2	m	2	1	2004	154	5.132661201967737
721	8	f	0	15	2004	154	6.0029938822804665
726	1	f	0	3	2004	154	NA
729	5	f	1	20	2004	154	4.702875801632443
733	10	f	2	18	2004	154	9.341392245014845
741	3	f	0	18	2004	154	6.305043004176303
743	3	f	2	11	2004	154	4.820223624252088
744	4	m	2	16	2004	154	7.153793432751362
752	13	m	2	11	2004	154	9.19803708036822
758	3	m	1	4	2004	154	4.441142631469177
768	0	m	1	12	2004	154	3.7262142852967886
769	5	m	0	2	2004	154	5.749848939076019
772	6	f	1	12	2004	154	7.01299522910053
778	8	f	2	9	2004	154	7.401943652304122
785	4	f	0	16	2004	154	4.716323111775936
794	10	m	1	19	2004	154	9.798235190198906
798	11	m	1	6	2004	154	8.119814298290745
799	4	m	1	16	2004	154	5.673338158628909
807	11	f	2	17	2004	154	9.606466390136264
808	6	f	2	14	2004	154	6.617627468005771
809	3	f	0	2	2004	154	4.941495443235269
810	3	f	1	10	2004	154	4.811689780723854
811	12	m	2	8	2004	154	9.823872227803406
818	3	m	0	1	2004	154	6.116781280541403
819	0	f	1	12	2004	154	NA
822	1	f	2	13	2004	154	4.181256661876421
829	1	f	2	14	2004	154	NA
835	8	f	2	1	2004	154	NA
836	3	f	1	15	2004	154	5.608247915528951
838	10	f	2	19	2004	154	7.573049162812605
841	6	f	2	8	2004	154	6.22045077064725
848	1	m	0	13	2004	154	4.947173794557728
856	11	f	1	8	2004	154	8.261957580499796
859	6	m	1	8	2004	154	6.203761984269882
861	1	m	2	6	2004	154	6.041272209078867
875	0	m	2	10	2004	154	4.527163774223578
880	7	f	1	2	2004	154	5.302375619143932
886	3	m	0	16	2004	154	6.888699579650201
890	9	m	1	13	2004	154	8.205534810010356
893	10	f	1	13	2004	154	8.072854290902352
5	2	f	1	20	2005	159	4.425160618788617
10	10	m	1	2	2005	159	NA
11	11	m	0	12	2005	159	7.704812374638623
12	1	m	2	6	2005	159	5.843229308564272
15	7	f	0	3	2005	159	NA
19	3	m	1	6	2005	159	5.769031644434543
21	14	f	1	11	2005	159	10.149743033006075
38	1	m	0	19	2005	159	4.555476575850864
41	1	m	1	6	2005	159	5.92094372928028
48	1	m	2	10	2005	159	5.073432525007889
53	8	m	0	7	2005	159	7.504532267471135
55	14	m	2	4	2005	159	11.395530991967853
57	1	f	0	4	2005	159	5.718867611754626
72	0	m	0	18	2005	159	4.259826106100697
74	3	m	0	1	2005	159	3.974432156764237
90	2	m	0	9	2005	159	4.808740114057825
92	1	m	2	1	2005	159	4.281435911032418
101	7	f	2	3	2005	159	7.015246975192448
106	3	f	1	5	2005	159	NA
107	4	m	0	6	2005	159	5.2254964969048565
115	8	f	1	14	2005	159	7.831259568887265
117	11	f	0	16	2005	159	8.952734360824756
121	8	m	2	20	2005	159	6.340523699406794
140	8	m	1	11	2005	159	9.340758743294282
141	6	f	0	16	2005	159	6.927042061829277
142	1	f	2	20	2005	159	4.6619293458356355
150	7	f	1	16	2005	159	6.737528286323506
155	3	m	2	13	2005	159	4.63880399247366
156	7	f	0	20	2005	159	NA
158	1	m	0	3	2005	159	3.886131593492404
159	4	m	0	8	2005	159	5.9556025852182675
165	7	m	0	2	2005	159	5.94948419176567
167	1	f	1	5	2005	159	4.500664051030017
171	1	m	0	15	2005	159	5.797217050045322
175	7	f	2	3	2005	159	7.803167985389668
182	2	f	1	16	2005	159	4.662572643167198
185	4	m	2	10	2005	159	4.629689126484783
188	8	m	1	13	2005	159	6.571134647694899
190	5	m	2	6	2005	159	6.552930782418311
196	1	m	2	10	2005	159	5.1899639736341845
201	13	f	0	2	2005	159	8.892397098060904
205	4	m	2	18	2005	159	6.286815168108353
218	8	m	2	20	2005	159	9.098147764137046
228	1	m	2	18	2005	159	3.5908642314843506
230	10	f	2	2	2005	159	7.816991528543363
235	5	f	0	18	2005	159	5.061184442062209
239	4	f	2	17	2005	159	4.9304674762287775
241	9	f	2	9	2005	159	8.514709743745106
248	9	f	1	3	2005	159	NA
254	5	f	0	16	2005	159	6.58619574263663
259	1	m	0	9	2005	159	NA
263	1	m	0	14	2005	159	NA
265	11	f	1	16	2005	159	NA
266	3	m	1	16	2005	159	5.5808791988413065
267	5	m	0	20	2005	159	6.97468206033526
273	0	m	0	9	2005	159	4.89220013955876
275	6	f	2	6	2005	159	6.0102645050490455
278	1	f	0	16	2005	159	5.214749696921017
280	2	f	0	8	2005	159	3.7008956314791113
283	5	m	0	11	2005	159	6.3475411148317455
284	6	f	0	18	2005	159	6.487177696976152
295	14	f	2	19	2005	159	NA
297	2	f	0	5	2005	159	5.7585373948446
299	8	f	2	8	2005	159	7.208623274831117
310	4	m	1	13	2005	159	7.035167576792851
312	11	m	2	9	2005	159	8.14353076469982
315	7	m	2	16	2005	159	7.049077817773495
320	0	m	1	7	2005	159	NA
322	3	f	2	6	2005	159	NA
324	3	f	2	7	2005	159	5.60995022826346
327	2	f	2	11	2005	159	3.908669527522796
334	0	f	0	8	2005	159	3.123390485466103
337	7	m	0	14	2005	159	6.49294598398056
339	11	f	0	7	2005	159	8.285389293632122
340	0	f	0	3	2005	159	4.315282080561312
345	3	m	0	15	2005	159	6.5689227539439115
352	2	f	1	20	2005	159	4.2464552543649186
356	6	m	0	8	2005	159	6.477768143102733
360	0	m	0	5	2005	159	4.862743822315613
364	4	f	1	13	2005	159	4.6934323923574
365	12	f	2	16	2005	159	8.876632376840378
369	3	f	1	20	2005	159	4.701938213335375
370	8	f	0	7	2005	159	7.751012446125838
375	0	f	0	20	2005	159	4.149678506936304
377	0	f	2	2	2005	159	4.535899472237646
378	12	m	0	19	2005	159	9.80631519772568
386	9	f	0	7	2005	159	8.840160331606706
392	1	m	1	20	2005	159	NA
399	3	f	1	18	2005	159	5.6846885371491425
418	1	f	1	17	2005	159	5.470671597224815
421	0	m	0	12	2005	159	4.216840822900901
422	5	f	0	10	2005	159	5.831463303031713
431	0	m	1	11	2005	159	4.332930000774716
432	7	m	2	10	2005	159	8.676075893368441
439	7	f	2	7	2005	159	7.397084988958721
440	7	m	2	3	2005	159	7.5174652193242935
449	12	m	2	6	2005	159	8.000612790608661
453	2	f	0	5	2005	159	4.317529140336482
454	4	f	1	11	2005	159	5.6096697893024565
456	5	m	0	16	2005	159	6.759907671248266
457	3	m	1	1	2005	159	5.8873935854035775
465	7	f	1	7	2005	159	6.264990243511758
469	10	f	0	16	2005	159	8.457106778125606
471	1	f	2	14	2005	159	3.194062237828272
475	3	f	0	17	2005	159	5.057604993570504
476	10	f	0	10	2005	159	7.859983663500664
479	10	f	1	9	2005	159	7.602430352065375
484	2	m	2	13	2005	159	4.824012746075059
490	0	m	0	8	2005	159	NA
494	12	f	2	7	2005	159	9.852880042499066
496	14	m	0	10	2005	159	9.472555966488839
498	5	f	1	7	2005	159	6.67410227178806
499	6	f	1	18	2005	159	7.530276660497971
506	4	m	2	5	2005	159	6.131694995291813
507	0	f	1	13	2005	159	3.950178252119878
508	12	f	1	9	2005	159	NA
517	5	m	1	13	2005	159	7.43844349992272
519	6	f	1	15	2005	159	5.650052293001504
529	8	f	0	7	2005	159	7.666032933586334
531	5	m	2	17	2005	159	NA
536	2	m	0	10	2005	159	4.989975248486172
552	8	m	1	12	2005	159	8.010814107792127
557	14	m	1	6	2005	159	11.128541159838637
559	0	f	2	5	2005	159	2.3314189093558064
567	9	f	0	12	2005	159	7.827575125401283
568	5	f	2	18	2005	159	7.230685357922307
577	2	f	1	20	2005	159	NA
579	0	m	1	19	2005	159	4.674374686020065
581	14	m	2	16	2005	159	9.594719825582597
582	11	m	2	16	2005	159	9.673463626129907
585	5	f	1	17	2005	159	6.257188347839529
592	1	f	0	11	2005	159	5.2099109722790145
595	7	f	1	16	2005	159	8.124443294804893
599	0	f	2	4	2005	159	4.763367006262676
600	3	m	0	5	2005	159	6.145862134597024
603	12	m	0	3	2005	159	8.627269127089296
604	2	m	2	16	2005	159	4.581300115078672
605	5	m	1	2	2005	159	5.383308285076754
609	12	m	2	16	2005	159	9.899263134967011
612	0	m	1	3	2005	159	4.0586540865491205
614	8	m	1	7	2005	159	6.93367497151979
630	2	m	0	4	2005	159	4.586697806721405
631	3	f	0	17	2005	159	6.443560079449319
633	9	f	0	16	2005	159	7.626812060422386
639	4	f	2	17	2005	159	6.023237903328321
640	2	m	2	13	2005	159	4.322084329047138
643	6	m	2	20	2005	159	5.996763444080596
650	1	m	1	18	2005	159	4.481827837667668
651	6	f	2	1	2005	159	6.153625409590246
655	7	m	2	19	2005	159	NA
658	2	m	2	11	2005	159	5.262176901970282
661	0	f	0	7	2005	159	4.492580631190918
663	0	m	2	1	2005	159	4.407777442546756
668	3	m	2	4	2005	159	4.9142784423853385
669	5	m	0	9	2005	159	NA
671	2	m	0	15	2005	159	5.812008889269799
675	4	m	1	20	2005	159	6.227150301401171
676	7	f	2	14	2005	159	6.899753773507646
680	2	f	1	20	2005	159	5.129145856280398
686	0	m	0	17	2005	159	3.0107901293341444
687	13	m	1	5	2005	159	11.99438153957504
691	0	m	1	18	2005	159	4.197898407021215
700	1	m	1	14	2005	159	5.172401011307528
703	9	f	2	16	2005	159	7.646989860455071
713	0	m	0	6	2005	159	3.7365393515223966
716	0	m	2	9	2005	159	4.916701294620733
721	9	f	2	15	2005	159	7.0014883852346985
726	2	f	2	20	2005	159	3.9518830129578726
729	6	f	2	19	2005	159	5.155500765603642
733	11	f	0	12	2005	159	9.960821347549697
741	4	f	2	10	2005	159	6.4369536442531485
743	4	f	0	14	2005	159	5.517006376724289
744	5	m	2	15	2005	159	7.3654138908028255
752	14	m	2	16	2005	159	9.760830890621465
755	0	f	0	3	2005	159	3.645587745808696
758	4	m	0	6	2005	159	5.2649753791423555
768	1	m	2	1	2005	159	4.856455736313016
772	7	f	0	1	2005	159	7.798875597443734
785	5	f	0	20	2005	159	5.660389095785902
787	0	f	1	20	2005	159	3.3933560213786285
794	11	m	1	5	2005	159	10.205560393082354
798	12	m	2	16	2005	159	8.90239054126016
799	5	m	2	12	2005	159	6.1422600984408815
807	12	f	0	17	2005	159	NA
808	7	f	1	10	2005	159	7.59863030624327
810	4	f	2	8	2005	159	5.856272116692561
818	4	m	2	20	2005	159	6.94657375625741
819	1	f	2	5	2005	159	3.4517613487122847
822	2	f	0	13	2005	159	5.222887127910497
829	2	f	1	11	2005	159	4.842095191058066
835	9	f	1	1	2005	159	7.924389491620579
836	4	f	0	9	2005	159	6.530855185316063
837	0	m	1	5	2005	159	4.63158348987422
841	7	f	0	6	2005	159	7.001968211952273
848	2	m	2	10	2005	159	5.21358526411063
856	12	f	2	20	2005	159	8.302559578057133
859	7	m	0	4	2005	159	7.362718742768648
861	2	m	2	13	2005	159	NA
865	0	m	0	4	2005	159	5.1515575047709
875	1	m	2	9	2005	159	4.8839211920575005
880	8	f	2	6	2005	159	5.932031882532176
886	4	m	1	20	2005	159	7.175178220940811
890	10	m	0	19	2005	159	8.935795749165024
893	11	f	0	10	2005	159	8.669136673914883
896	0	m	2	5	2005	159	4.669827195753052
5	3	f	2	4	2006	123	NA
10	11	m	0	19	2006	123	9.306542992758596
11	12	m	2	19	2006	123	NA
15	8	f	1	7	2006	123	NA
19	4	m	0	9	2006	123	6.1419438173537735
38	2	m	0	6	2006	123	5.206882526072396
41	2	m	2	17	2006	123	6.180559926489516
43	0	f	1	13	2006	123	4.999937726776415
53	9	m	1	8	2006	123	7.71399621027932
55	15	m	2	20	2006	123	11.86137321624109
57	2	f	0	20	2006	123	6.085579154755646
72	1	m	1	11	2006	123	4.884074503743214
74	4	m	2	10	2006	123	4.335731312668639
83	0	m	1	7	2006	123	3.9009304952756376
90	3	m	0	13	2006	123	4.882783785029456
92	2	m	1	3	2006	123	5.222167947347843
101	8	f	0	17	2006	123	7.419220357876328
106	4	f	2	9	2006	123	6.184714293832963
107	5	m	0	14	2006	123	6.055870407676833
108	0	f	2	18	2006	123	3.4193344543619673
117	12	f	0	9	2006	123	9.023440933253108
121	9	m	0	6	2006	123	6.710120766763285
140	9	m	2	2	2006	123	9.475626976678198
142	2	f	1	3	2006	123	5.2183822783598215
150	8	f	1	11	2006	123	7.072082559295415
155	4	m	2	17	2006	123	5.365044306564797
156	8	f	0	14	2006	123	7.930237800474525
158	2	m	2	7	2006	123	4.661551428281022
159	5	m	0	4	2006	123	6.372958169160027
165	8	m	0	6	2006	123	6.170722445150028
167	2	f	1	12	2006	123	NA
171	2	m	1	4	2006	123	6.235141234178362
182	3	f	0	14	2006	123	NA
185	5	m	0	1	2006	123	4.857962243185948
188	9	m	0	7	2006	123	7.265257226145185
190	6	m	2	11	2006	123	7.1070192084024715
201	14	f	2	7	2006	123	9.755329271974556
205	5	m	0	11	2006	123	6.274754901694747
218	9	m	1	1	2006	123	9.807139531293608
228	2	m	0	2	2006	123	3.8797212843778732
235	6	f	0	3	2006	123	NA
239	5	f	1	4	2006	123	NA
241	10	f	2	1	2006	123	9.196507743352981
248	10	f	1	8	2006	123	7.897717930316513
254	6	f	2	4	2006	123	7.411326596672959
259	2	m	0	8	2006	123	5.768917188893939
263	2	m	0	3	2006	123	NA
266	4	m	0	5	2006	123	6.377442191676647
267	6	m	2	2	2006	123	7.22565745097568
275	7	f	1	8	2006	123	6.6099587870999725
278	2	f	0	10	2006	123	5.887978844039694
280	3	f	2	10	2006	123	NA
284	7	f	2	15	2006	123	6.7203342449086625
291	0	f	0	8	2006	123	3.891816682266917
292	0	m	0	12	2006	123	3.8273911101090974
295	15	f	2	1	2006	123	10.917840839235836
297	3	f	0	7	2006	123	6.296174327002212
299	9	f	1	8	2006	123	7.544372468946162
300	0	f	2	20	2006	123	4.235911275697511
310	5	m	2	12	2006	123	7.456051690299921
312	12	m	2	8	2006	123	8.897309469133951
315	8	m	2	1	2006	123	7.713793194148085
320	1	m	0	16	2006	123	4.207406742932552
322	4	f	2	15	2006	123	NA
327	3	f	0	2	2006	123	4.30661458482678
328	0	f	1	14	2006	123	5.47935360361732
334	1	f	2	10	2006	123	3.673700401305448
337	8	m	2	18	2006	123	7.365418291119713
340	1	f	1	4	2006	123	4.756643667717421
345	4	m	1	11	2006	123	NA
352	3	f	0	15	2006	123	5.052456790864412
356	7	m	0	14	2006	123	6.931337878097052
360	1	m	0	5	2006	123	4.968837354394041
364	5	f	1	12	2006	123	5.498735389893612
365	13	f	0	17	2006	123	9.454172210994857
369	4	f	0	20	2006	123	4.952400950812614
370	9	f	0	5	2006	123	8.111492465878102
375	1	f	1	11	2006	123	4.753421551411778
377	1	f	1	13	2006	123	5.01778086312042
386	10	f	1	7	2006	123	9.010806378332726
392	2	m	0	5	2006	123	7.089118987824342
399	4	f	0	9	2006	123	5.778399037682236
418	2	f	0	11	2006	123	5.713127607489366
421	1	m	2	20	2006	123	4.550985577781931
422	6	f	2	9	2006	123	NA
431	1	m	1	16	2006	123	4.794781405521879
432	8	m	1	18	2006	123	8.860141842004305
439	8	f	1	3	2006	123	7.871462376829045
440	8	m	0	15	2006	123	8.071663299291853
449	13	m	0	8	2006	123	8.386064243236836
453	3	f	1	7	2006	123	4.881332886966425
454	5	f	2	4	2006	123	5.9671544047420015
456	6	m	1	18	2006	123	7.54094554348275
457	4	m	2	8	2006	123	6.245539848106112
459	0	f	0	3	2006	123	NA
462	0	f	0	20	2006	123	3.9039967333464345
469	11	f	2	9	2006	123	8.453133615857654
471	2	f	0	20	2006	123	3.9180397756615646
475	4	f	1	13	2006	123	5.410540668298444
479	11	f	1	3	2006	123	7.932634790181212
484	3	m	0	12	2006	123	5.293998902105947
490	1	m	0	2	2006	123	NA
494	13	f	2	2	2006	123	10.240942083593913
496	15	m	1	16	2006	123	10.36684942246552
498	6	f	2	15	2006	123	7.148371831694601
499	7	f	0	3	2006	123	7.609723556708046
504	0	m	1	19	2006	123	NA
506	5	m	1	15	2006	123	NA
507	1	f	0	3	2006	123	4.733652225249404
508	13	f	0	12	2006	123	10.185316047950378
517	6	m	0	18	2006	123	7.660958117125852
519	7	f	2	2	2006	123	6.210435820131425
529	9	f	0	10	2006	123	8.573248961990648
531	6	m	0	3	2006	123	6.70866005179816
536	3	m	2	7	2006	123	5.559309589122698
552	9	m	1	2	2006	123	8.54230451650835
554	0	m	0	12	2006	123	4.9126929092394285
557	15	m	0	18	2006	123	12.17481158165092
559	1	f	0	18	2006	123	2.8191245711637056
568	6	f	1	19	2006	123	8.084584591796073
577	3	f	0	9	2006	123	4.620517182462915
579	1	m	1	2	2006	123	5.104231921465324
581	15	m	0	1	2006	123	10.214537563319853
582	12	m	1	18	2006	123	9.682834427658737
585	6	f	1	8	2006	123	6.492699800044503
592	2	f	0	9	2006	123	5.535137815213082
595	8	f	0	16	2006	123	8.91975122616602
599	1	f	2	7	2006	123	NA
600	4	m	0	20	2006	123	6.574509501387613
602	0	f	2	11	2006	123	2.9083679596765637
605	6	m	1	18	2006	123	5.2849600625644735
609	13	m	1	19	2006	123	10.874642579369706
610	0	m	1	10	2006	123	4.582649082607364
612	1	m	1	6	2006	123	4.19719641496181
614	9	m	2	12	2006	123	7.6160517013927
626	0	f	2	16	2006	123	4.177646530224798
631	4	f	2	4	2006	123	6.680256958474545
633	10	f	1	8	2006	123	8.083026306753329
639	5	f	0	5	2006	123	6.4560072524807
640	3	m	1	8	2006	123	NA
643	7	m	2	17	2006	123	6.640821114657241
650	2	m	1	11	2006	123	5.270612023042724
651	7	f	0	9	2006	123	6.328371079796762
655	8	m	1	4	2006	123	6.504826117892497
658	3	m	2	9	2006	123	5.871042964108988
661	1	f	2	9	2006	123	4.783800101095844
663	1	m	1	3	2006	123	4.906149754182434
668	4	m	2	15	2006	123	NA
669	6	m	1	20	2006	123	6.229792938697509
671	3	m	2	15	2006	123	6.529685370355925
675	5	m	0	13	2006	123	7.031446820517646
676	8	f	0	2	2006	123	7.174918330085895
680	3	f	2	18	2006	123	5.99134299989439
683	0	m	0	9	2006	123	3.9437343800424474
685	0	m	2	8	2006	123	5.181856059581402
686	1	m	0	16	2006	123	3.3488914631941666
687	14	m	1	6	2006	123	12.462118705703022
691	1	m	2	16	2006	123	4.6537173300995915
696	0	f	2	8	2006	123	4.527772732979839
700	2	m	2	10	2006	123	5.564861757511174
703	10	f	1	6	2006	123	8.44462112683004
713	1	m	0	16	2006	123	4.4213070124228775
716	1	m	0	5	2006	123	5.227982156542697
721	10	f	1	6	2006	123	NA
724	0	f	2	17	2006	123	3.27368639850741
726	3	f	1	10	2006	123	4.124116069722689
729	7	f	1	18	2006	123	5.817268461188803
733	12	f	2	12	2006	123	10.197325636133192
741	5	f	0	19	2006	123	6.898583613267174
743	5	f	2	2	2006	123	5.914106967408454
744	6	m	2	15	2006	123	8.115429313735765
752	15	m	2	3	2006	123	10.284421971228825
755	1	f	1	9	2006	123	4.690480154093413
756	0	m	1	5	2006	123	4.199315999030711
758	5	m	0	19	2006	123	5.399125644837878
768	2	m	0	13	2006	123	4.89350007714153
772	8	f	1	16	2006	123	7.970554840951583
783	0	f	1	12	2006	123	4.295030890376107
785	6	f	0	9	2006	123	5.8232166376912256
787	1	f	2	3	2006	123	3.659031182661292
794	12	m	2	11	2006	123	10.656258648257536
799	6	m	0	11	2006	123	6.295897743332532
808	8	f	1	13	2006	123	8.150579600046747
810	5	f	0	9	2006	123	6.2688283841138395
818	5	m	1	19	2006	123	7.611980888481426
822	3	f	1	9	2006	123	5.5981460273268215
829	3	f	2	7	2006	123	5.053438489283673
835	10	f	2	4	2006	123	NA
836	5	f	2	14	2006	123	6.959764508387198
837	1	m	0	7	2006	123	4.89401426389119
848	3	m	2	13	2006	123	5.88974111062768
859	8	m	1	7	2006	123	7.577667350559693
861	3	m	0	4	2006	123	6.98614905501617
865	1	m	1	11	2006	123	NA
875	2	m	1	16	2006	123	NA
880	9	f	2	6	2006	123	6.57605247075672
886	5	m	1	9	2006	123	7.252451942902753
890	11	m	0	12	2006	123	8.674974759180092
893	12	f	2	2	2006	123	9.33096638640752
896	1	m	0	9	2006	123	5.603326762308181
5	4	f	1	2	2007	134	5.279701387692445
10	12	m	2	7	2007	134	10.02218669841043
11	13	m	0	3	2007	134	8.828676862002501
15	9	f	2	5	2007	134	9.059741890712141
19	5	m	1	5	2007	134	6.151038376320576
37	0	m	2	6	2007	134	2.678760695599428
38	3	m	2	2	2007	134	5.691332831878794
41	3	m	2	4	2007	134	6.845512793446708
43	1	f	2	8	2007	134	4.950836581170611
44	0	m	1	6	2007	134	3.155592760325811
53	10	m	2	4	2007	134	8.074617137848445
55	16	m	2	18	2007	134	12.192594358032103
57	3	f	2	12	2007	134	6.565103277583724
72	2	m	0	12	2007	134	6.106767626577482
74	5	m	2	16	2007	134	4.602742533339406
83	1	m	2	9	2007	134	4.368710226174287
90	4	m	2	2	2007	134	5.4743727441590915
92	3	m	2	11	2007	134	5.634079213230926
101	9	f	2	13	2007	134	7.86421845253125
106	5	f	0	5	2007	134	6.345398056094004
107	6	m	2	10	2007	134	6.502005394564112
108	1	f	0	18	2007	134	4.127066371571479
117	13	f	1	6	2007	134	9.232264818512915
121	10	m	1	1	2007	134	7.0582251513510545
129	0	f	1	9	2007	134	NA
140	10	m	0	3	2007	134	9.97186532881432
142	3	f	0	5	2007	134	5.54357239191654
150	9	f	1	3	2007	134	7.509574668378289
155	5	m	2	4	2007	134	5.651609418123915
156	9	f	2	16	2007	134	8.255316923428921
158	3	m	0	20	2007	134	5.336462977259696
159	6	m	2	4	2007	134	6.46234380736727
167	3	f	2	13	2007	134	4.955419542682002
171	3	m	2	7	2007	134	6.785901840580348
172	0	f	0	7	2007	134	3.629561645150449
182	4	f	2	12	2007	134	5.274944432903798
185	6	m	0	5	2007	134	5.591482149057651
188	10	m	1	18	2007	134	7.503901876652673
190	7	m	0	7	2007	134	7.727656885515841
193	0	f	1	11	2007	134	3.5215634849259145
201	15	f	2	16	2007	134	9.923324792313313
205	6	m	0	15	2007	134	6.998821854974852
210	0	m	0	10	2007	134	3.735268591393797
218	10	m	0	11	2007	134	10.20154816612141
228	3	m	2	8	2007	134	3.9824061904369783
235	7	f	1	3	2007	134	6.375117390923015
241	11	f	1	15	2007	134	9.302501847387196
248	11	f	0	12	2007	134	8.505540806121212
254	7	f	2	4	2007	134	7.509702300204672
255	0	f	2	7	2007	134	3.629852504610798
259	3	m	0	11	2007	134	5.9069653118842345
266	5	m	2	18	2007	134	NA
267	7	m	1	10	2007	134	7.745697413513536
275	8	f	1	16	2007	134	6.667207995867468
278	3	f	1	16	2007	134	6.12839470826972
280	4	f	0	20	2007	134	4.055892939264718
284	8	f	1	17	2007	134	7.397832133433181
291	1	f	1	12	2007	134	4.475949337902568
292	1	m	1	1	2007	134	4.020300217539361
297	4	f	0	4	2007	134	6.516277482756312
299	10	f	2	12	2007	134	8.539653047193042
300	1	f	2	8	2007	134	4.642814781125119
306	0	m	0	3	2007	134	4.420425430308654
310	6	m	2	6	2007	134	NA
312	13	m	1	16	2007	134	9.40471714242212
315	9	m	0	17	2007	134	7.929181654538282
320	2	m	1	20	2007	134	4.799140156773964
322	5	f	2	5	2007	134	6.556973206957051
327	4	f	2	14	2007	134	4.741298595263041
328	1	f	0	8	2007	134	5.92945859053602
334	2	f	2	10	2007	134	4.007727483207101
337	9	m	0	3	2007	134	NA
340	2	f	0	15	2007	134	5.199194715689742
345	5	m	0	3	2007	134	7.56961648146763
352	4	f	2	14	2007	134	5.359714732335248
356	8	m	1	20	2007	134	7.356436650366792
360	2	m	2	5	2007	134	5.686940701394349
364	6	f	0	2	2007	134	6.141096509608835
365	14	f	0	20	2007	134	NA
